gemeente|data|titel|klasse 
gemeente-teylingen-teylingen|Dit agendapunt is tijdens de vergadering van de agenda afgevoerd.   Later in het jaar wordt bij de vernieuwde Verordening POB discussie gevoerd over dit onderwerp.   De opmerkingen gemaakt in de commissie Welzijn worden hierbij betrokken.|30: Van de agenda afgevoerd: Verordening Persoonsondersteunend budget ISD Bollenstreek 2014|Agendapunt
gemeente-teylingen-teylingen|[Besluitvormend] Het Dagelijks Bestuur van Holland Rijnland verzoekt het college/gemeenteraad in de brief van 28 april 2014 (zie bijlage) ons gevoelen met betrekking tot de ontwerpbegroting 2015, kenbaar te maken. Het college stelt de gemeenteraad voor een zienswijze uit te brengen over de financi&#235;le stukken van het samenwerkingsorgaan Holland Rijnland, zoals verwoord in de bij de stukken gevoegde conceptbrief. De uitgangspunten voor de begroting 2015 zijn eerder dit jaar (maart 2014) door het Algemeen Bestuur vastgesteld. Er is vanwege het #Kracht15 traject sprake van een beleidsarme begroting. In de zienswijze wordt benadrukt om voortvarendheid te houden in #Kracht15 traject.|18: Begroting Holland Rijnland |Agendapunt
gemeente-teylingen-teylingen|Op 1 augustus 2014 treedt de Wet Passend Onderwijs in werking. Op grond van deze wet stelt het college voor de Verordening Leerlingenvervoer met aanvullende beleidsregels aan te passen.     Het besluitpunt is aangepast op de bevoegdheidsverdeling tussen raad en college conform de afspraak in de commissie welzijn van 16 juni 2014.|26: Herziene verordening leerlingenvervoer met aanvullende beleidsregels gemeente Teylingen 2014|Agendapunt
gemeente-teylingen-teylingen|[Besluitvormend] De programmarekening bestaat uit het jaarverslag, de paragrafen en de jaarekening 2013. Met deze programmarekening en verantwoording wordt het financi&#235;le jaar 2013 afgesloten. De programmarekening is voor de gemeenteraad het instrument om de controlerende taak uit te voeren. De jaarrekening 2013 wordt afgesloten met een positief saldo. Dit saldo is opgebouwd uit een positief resultaat (€ 682.000) en budgetten waarvan voorgesteld wordt deze over te hevelen naar 2014 (€ 461.000), samen €1.145.000. Het definitieve accountantsrapport inclusief reactie van het college daarop wordt besproken in de auditcommissie. Het advies van de auditcommissie wordt nagezonden. |24: Programmarekening Teylingen 2013|Agendapunt
commissie-welzijn|Doel: besluitvormend  Dit document gaat over de inkoop van de jeugdhulp in 2015 en bevat onder andere een begroting voor 2015 voor het uitvoeren van de taken van de Jeugdwet.|4: Inkoopdocument Notitie Jeugdhulp 2015|Agendapunt
gemeente-teylingen-teylingen|Hamerstuk  In art. 71 Gemeentewet is aangegeven dat de burgemeester zijn/haar werkelijke woonplaats heeft in de gemeente. De raad kan voor ten hoogste een jaar ontheffing verlenen van de verplichting om de werkelijke woonplaats in de gemeente te hebben. Voorstel aan de raad is om de ontheffing te verlenen voor een jaar.|16: Ontheffing Woonplaatsvereiste burgemeester Ontheffing Woonplaatsvereiste burgemeester 23:30 00:00|Agendapunt
gemeente-teylingen-teylingen|Hamerstuk  Vanaf 1 januari 2015 zijn gemeenten verantwoordelijk voor de jeugdhulp. De verordening gaat met name over welke jeugdhulpvoorzieningen er zijn en hoe de toegang tot deze voorzieningen wordt geregeld.|11: Verordening Jeugdhulp Teylingen 2015|Agendapunt
gemeente-teylingen-teylingen|Hamerstuk  De gemeenteraad heeft op 4 januari 2013 ingestemd met de Startnotitie Realisatie uitbreiding sport- en recreatiepark Elsgeest. De uitbreiding is gelegen op door de provincie als Beschermde graslanden aangeduide gronden. Aan de gemeenteraad wordt voorgesteld om in te stemmen met het aanvragen van ontheffing van de regels voor Beschermde graslanden van de provinciale Verordening ruimte 2014 bij Gedeputeerde Staten van Zuid-Holland.|12: Aanvraag ontheffing Verordening Ruimte 2014 Bestemmingsplan Uitbreiding sportpark Elsgeest|Agendapunt
commissie-welzijn|Doel: besluitvormend   De kosten voor het Programma Zorg lager uitvallen dan begroot. Het voorstel is een positieve zienswijze te sturen aan de ISD Bollenstreek.|12: ISD Marap 2 en begrotingswijziging IV|Agendapunt
commissie-ruimte|[Opini&#235;rend] De locatie van AkzoNobel in Sassenheim aangewezen als zoeklocatie voor windturbines in de structuurvisie van de provincie Zuid-Holland. Voorstel is om hierover een opini&#235;rende discussie te voeren in deze commissie. Hoe wegen de verschillende fracties de voor- en nadelen? Wat willen de leden van de commissie aan aanvullende informatie ontvangen, voordat een besluit op de aanvraag van de omgevingsvergunning kan worden genomen? Voor een definitieve standpuntbepaling is ruimte in een volgend stadium, als de aanvraag/het principeverzoek is ontvangen. Dit zal naar verwachting in het eerste kwartaal van 2015 aan de orde komen.|12: Discussiestuk Windmolens bij de Akzo|Agendapunt
gemeente-teylingen-teylingen|De CDA-fractie is geschrokken van het bedrag van € 101.920 waartoe het college op 10  februari 2015 heeft besloten voor externe inhuur van een projectleider met  terugwerkende kracht.  De CDA-fractie heeft hierover de volgende vragen.  1. Is het juist dat genoemd bedrag een jaarbedrag is?  2. Voor welke periode is bedoelde projectleider ingehuurd?  3. Is het college het met de CDA-fractie eens dat de kosten verbonden aan deze  externe inhuur aan de zeer hoge kant is?  4. Kan het college aangeven hoe deze inhuur past bij het visiedocument op externe  inhuur van oktober 2011?  5. Is het college het eens met de CDA-fractie dat het -gelet op de hoge kostenverstandig is te zoeken naar andere mogelijkheden om in de benodigde  personele capaciteit te voorzien?  6. Is het college bereid te onderzoeken of het aanstellen in dienst van de gemeente  Teylingen van een functionaris met de benodigde kennis en expertise die breed  inzetbaar is voor projectmanagement een passend alternatief is?  7. Is het college bereid te onderzoeken of het aanstellen van een functionaris met  de benodigde kennis en expertise in samenwerking met andere gemeenten een  passend alternatief is?|Externe inhuur|Raadsvragen
commissie-bft|Op de actielijst staan de lopende actiepunten weergegeven met de stand van zaken vanuit het college.    Op de langetermijnagenda (LTA) is de planning van de raadsstukken te zien. De onderwerpen met 1 of 2 sterren worden in de commissie geagendeerd als hamerstuk, tenzij een fractie na afloop van de voorafgaande fractievergadering aangeeft dit als bespreekstuk te willen agenderen (graag met motivering en aanduiding van de bespreekpunten).  |103: Actielijst en langetermijnagenda|Agendapunt
gemeente-teylingen-teylingen|Op 3 augustus heeft de PvdA Teylingen een 18-tal vragen ingediend rondom onze zorgen over de ontwikkelingen bij de Kagerzoom. Op ons verzoek hebben omwonenden van de Kagerzoom zelfs nog tijdens een commissie Ruimte ingesproken. Wethouder Van Velzen had geruststellende woorden die avond. Zowel op onze schriftelijke vragen (nr. 10) als mondeling gaf de wethouder aan dat alle belangen gehoord worden. Nu lezen wij op de www.deTeyding.nl dat omwonenden die benaderd zijn om mee te denken na een positieve reactie niets meer van de gemeente hebben gehoord en dat ook het Platform Hondenvrienden nog altijd wachten op een uitnodiging, ondanks eerdere toezeggingen van de gemeente.      1.	Wat is de reactie van het college op het artikel: ‘Valse start voor project De Kagerzoom’?  2.	Hoe verhouden de reactie in dit artikel tot de toezegging op schriftelijke vragen van de PvdA op 3 augustus 2017?   3.	Kunnen deze groepen alsnog gehoord worden en kunnen hun ideeën nog een plek krijgen in de plannen rondom dit gebied?  4.	Deelt het college de mening van de PvdA dat ook dit burgerparticipatietraject niet vlekkeloos is verlopen en burgerparticipatietrajecten gedurende de afgelopen 4 jaar ronduit slecht zijn verlopen?     |Kagerzoom|Raadsvragen
gemeente-teylingen-teylingen|De CDA-fractie is geschrokken van het bedrag van € 101.920 waartoe het college op 10  februari 2015 heeft besloten voor externe inhuur van een projectleider met  terugwerkende kracht.  De CDA-fractie heeft hierover de volgende vragen.  1. Is het juist dat genoemd bedrag een jaarbedrag is?  2. Voor welke periode is bedoelde projectleider ingehuurd?  3. Is het college het met de CDA-fractie eens dat de kosten verbonden aan deze  externe inhuur aan de zeer hoge kant is?  4. Kan het college aangeven hoe deze inhuur past bij het visiedocument op externe  inhuur van oktober 2011?  5. Is het college het eens met de CDA-fractie dat het -gelet op de hoge kostenverstandig is te zoeken naar andere mogelijkheden om in de benodigde  personele capaciteit te voorzien?  6. Is het college bereid te onderzoeken of het aanstellen in dienst van de gemeente  Teylingen van een functionaris met de benodigde kennis en expertise die breed  inzetbaar is voor projectmanagement een passend alternatief is?  7. Is het college bereid te onderzoeken of het aanstellen van een functionaris met  de benodigde kennis en expertise in samenwerking met andere gemeenten een  passend alternatief is?|Externe inhuur|Raadsvragen
commissie-bft|Op de actielijst staan de lopende actiepunten weergegeven met de stand van zaken vanuit het college.    Op de langetermijnagenda (LTA) is de planning van de raadsstukken te zien. De onderwerpen met 1 of 2 sterren worden in de commissie geagendeerd als hamerstuk, tenzij een fractie na afloop van de voorafgaande fractievergadering aangeeft dit als bespreekstuk te willen agenderen (graag met motivering en aanduiding van de bespreekpunten).  |103: Actielijst en langetermijnagenda|Agendapunt
gemeente-teylingen-teylingen|Op 3 augustus heeft de PvdA Teylingen een 18-tal vragen ingediend rondom onze zorgen over de ontwikkelingen bij de Kagerzoom. Op ons verzoek hebben omwonenden van de Kagerzoom zelfs nog tijdens een commissie Ruimte ingesproken. Wethouder Van Velzen had geruststellende woorden die avond. Zowel op onze schriftelijke vragen (nr. 10) als mondeling gaf de wethouder aan dat alle belangen gehoord worden. Nu lezen wij op de www.deTeyding.nl dat omwonenden die benaderd zijn om mee te denken na een positieve reactie niets meer van de gemeente hebben gehoord en dat ook het Platform Hondenvrienden nog altijd wachten op een uitnodiging, ondanks eerdere toezeggingen van de gemeente.      1.	Wat is de reactie van het college op het artikel: ‘Valse start voor project De Kagerzoom’?  2.	Hoe verhouden de reactie in dit artikel tot de toezegging op schriftelijke vragen van de PvdA op 3 augustus 2017?   3.	Kunnen deze groepen alsnog gehoord worden en kunnen hun ideeën nog een plek krijgen in de plannen rondom dit gebied?  4.	Deelt het college de mening van de PvdA dat ook dit burgerparticipatietraject niet vlekkeloos is verlopen en burgerparticipatietrajecten gedurende de afgelopen 4 jaar ronduit slecht zijn verlopen?     |Kagerzoom|Raadsvragen
gemeente-teylingen-teylingen|De PvdA Teylingen heeft een aantal vragen over het bericht van 22 januari dat geplaatst is op de website: http://www.deteyding.nl, met als titel 'College van B&W herkent zich niet in beschuldigingen PvdA'. Het college is natuurlijk vrij om deze mening te hebben, wij vragen ons alleen af of deze 'ontkenning' niet pure verkiezingsretoriek is van de college partijen?     1.	Heeft het college met of zonder aanbestedingsprocedure na 26 maart 2015 fietspaden laten aanleggen door Easypath?   2.	Mocht het antwoord 'zonder' zijn klopt het dat de PvdA daar bezwaar tegen heeft aangetekend in de desbetreffende commissie en raadsvergadering van maart 2015?  3.	Klopt het dat het college een pick-up point buiten de dorpskernen wilde vestigen?   4.	Zo ja, klopt het dat het college een afspraken heeft vastgelegd in de Teylingse detailhandelsvisie waarin staat dat er geen detailhandel mag plaatsvinden buiten de dorpskernen en dat partijen als de TOV ook hun bezorgdheid heeft geuit over de vestigen van een pick-up point, Intratuin enz. enz.?     Het college van B&W geeft in reactie aan De Teyding het volgende aan: “Wij staan voor de integriteit van ons college en onze ambtelijke organisatie.” De PvdA is voor transparantie en heeft hier nog een aanvullende vraag over:    5.	Is het college bereidt om alle afspraken (wie, datum, tijd en locatie) die ze met bouwbedrijven over projectontwikkeling (vastgoedjongens) hebben openbaar te maken?       |Bestuurscultuur gemeente Teylingen|Raadsvragen
commissie-ruimte|Op de actielijst staan de lopende actiepunten weergegeven met de stand van zaken vanuit het college.    Op de langetermijnagenda (LTA) is de planning van de raadsstukken te zien. De onderwerpen met 1 of 2 sterren worden in de commissie geagendeerd als hamerstuk, tenzij een fractie na afloop van de voorafgaande fractievergadering aangeeft dit als bespreekstuk te willen agenderen (graag met motivering en aanduiding van de bespreekpunten).|6: Actielijst en langetermijnagenda|Agendapunt
gemeente-teylingen-teylingen|Verworpen met 11 stemmen voor en 13 stemmen tegen|Verworpen|Moties
gemeente-teylingen-teylingen|aangenomen met 24 stemmen voor - 0 tegen|Aangenomen|Moties
gemeente-teylingen-teylingen|aangenomen met 17 stemmen voor en 7 stemmen tegen|Aangenomen|Moties
gemeente-teylingen-teylingen|Op dinsdag 3 maart 2015 stond er op de voorpagina van Dagblad Trouw een  verontrustend artikel over de vervuiling van oude asbestgolfplaten door erosie. Er wordt  gesteld dat er op 200.000 locaties in Nederland ernstige grondvervuiling plaats gevonden  heeft. De helft van deze locaties vormt een direct gevaar voor de volksgezondheid.  De CDA fractie is bezorgd om de gezondheid van de inwoners van Teylingen (en  daarbuiten) en heeft de volgende vragen.  1. Is het college bekend met het artikel en eventueel de in het artikel  vermelde onderzoeken?  2. Is het college het met de CDA-fractie eens dat er op korte termijn een  inventarisatie moet plaatsvinden in Teylingen om deze eventueel gevaarlijke  situaties in kaart te brengen?  3. Kan het college zeggen wie de eventuele kosten van saneringen voor zijn  rekening zal moeten nemen: eigenaren, gemeente, provincie of de landelijke  overheid dan wel de EU?  4. Kan/wil het college in overleg met de Gom bekijken hoe saneringen  gecombineerd kunnen worden met het tegengaan van verrommeling?|Asbest|Raadsvragen
gemeente-teylingen-teylingen|De PvdA Teylingen heeft een aantal vragen over het bericht van 22 januari dat geplaatst is op de website: http://www.deteyding.nl, met als titel 'College van B&W herkent zich niet in beschuldigingen PvdA'. Het college is natuurlijk vrij om deze mening te hebben, wij vragen ons alleen af of deze 'ontkenning' niet pure verkiezingsretoriek is van de college partijen?     1.	Heeft het college met of zonder aanbestedingsprocedure na 26 maart 2015 fietspaden laten aanleggen door Easypath?   2.	Mocht het antwoord 'zonder' zijn klopt het dat de PvdA daar bezwaar tegen heeft aangetekend in de desbetreffende commissie en raadsvergadering van maart 2015?  3.	Klopt het dat het college een pick-up point buiten de dorpskernen wilde vestigen?   4.	Zo ja, klopt het dat het college een afspraken heeft vastgelegd in de Teylingse detailhandelsvisie waarin staat dat er geen detailhandel mag plaatsvinden buiten de dorpskernen en dat partijen als de TOV ook hun bezorgdheid heeft geuit over de vestigen van een pick-up point, Intratuin enz. enz.?     Het college van B&W geeft in reactie aan De Teyding het volgende aan: “Wij staan voor de integriteit van ons college en onze ambtelijke organisatie.” De PvdA is voor transparantie en heeft hier nog een aanvullende vraag over:    5.	Is het college bereidt om alle afspraken (wie, datum, tijd en locatie) die ze met bouwbedrijven over projectontwikkeling (vastgoedjongens) hebben openbaar te maken?       |Bestuurscultuur gemeente Teylingen|Raadsvragen
